f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-0.609203,0.523961,2.00767,4.33684,-1.41596,-2.25633,0.758824,-0.831527,0.109365,-1.4496,-1.85527,1.03912,1.36151,-0.057213,0.941877,-0.634575,0.772034,0.327466,-1.90935,-1.50999,-0.00531227,-2.39569,0.0846697,0.568072,-2.04321,2.54689,-0.510299,2.65039,-0.763655,-0.27022,0
-0.276074,-1.35004,0.0243965,3.54315,-1.32527,-0.827695,1.52945,2.38727,0.320898,-1.00872,0.271637,-2.06581,0.39482,0.141694,-0.968379,-0.340757,-1.18767,-0.0304403,1.41568,-2.13223,2.46194,0.701859,0.609725,-0.11941,0.180525,0.993026,0.050584,3.30908,0.674612,3.35756,0
-0.372466,0.488025,-0.427509,0.947386,-1.66916,-1.53957,1.91008,4.90835,-2.6399,-2.73369,-1.02297,-2.01571,1.05582,-2.36415,1.20384,1.51711,-2.61977,-0.402871,1.23554,-5.34777,0.831388,0.980182,0.652016,0.79161,4.23442,-0.830007,0.868722,1.71421,2.97877,2.0614,0
-1.88692,-0.992288,-1.53772,4.37115,-1.1346,-0.997207,1.58172,0.712133,1.78837,-0.596909,-0.361735,-1.41824,0.380576,0.76338,1.8982,-0.391091,-0.976038,-0.690614,0.781063,-0.846475,2.37487,0.462898,-0.755559,-1.12742,-1.52423,1.30828,-1.06343,2.68076,-0.88037,1.92077,1
1.42002,1.18909,-0.400227,-6.04684,0.281679,2.03979,-0.483743,-0.993745,-1.6084,-0.984888,0.439608,2.0516,0.0165609,-2.00182,-0.227785,0.389486,1.02762,-1.99936,-0.633325,-0.477594,-3.20235,-1.14314,1.50316,0.651714,2.52663,-1.57375,-1.28092,-3.23258,2.48339,-0.464584,0
-1.79546,0.378247,-0.426023,5.35714,-0.0716933,-4.22007,1.06339,-0.209654,-2.16524,-3.46263,0.207212,2.30389,-0.843019,-1.68107,-0.72859,-0.238155,1.11275,-1.23109,-3.8013,-4.41586,-1.53233,-4.54318,-1.66088,2.18051,-1.05339,3.5057,1.6714,3.61508,0.351058,-1.30631,1
0.434417,-0.843804,0.0771234,4.69949,0.970288,-2.64759,-2.07918,0.122077,-3.62229,-0.177945,-0.315442,1.27679,0.229721,0.814739,1.17072,-2.86619,3.87389,-1.2281,-2.6993,-1.28467,-0.249711,-4.49598,0.752187,5.31148,-2.14164,4.81279,-0.923892,6.30269,0.760005,2.13219,1
-0.102469,-2.17133,-1.75663,-2.11281,-1.28408,2.02753,0.19323,-2.01955,0.582666,-0.809102,-1.78265,1.51352,0.0203097,-0.373206,-0.232195,-1.43544,1.95769,-1.47013,-0.270717,0.313972,-1.1487,-1.86962,0.112594,0.20827,-0.567621,0.827377,-0.765459,0.0513723,1.46675,2.52547,0
-0.0291214,0.750927,1.52826,2.62841,0.653745,0.218786,0.150944,0.144714,0.913771,0.422319,1.75108,-0.990587,0.763702,1.31255,-0.218795,-1.58296,0.758308,0.625748,0.817619,0.43747,1.90303,-0.212503,-1.40389,0.366264,-1.68195,1.72682,-0.74952,3.05084,-0.13026,3.25695,0
-0.950754,0.00228847,-0.20854,3.80461,2.29528,-2.91821,1.49598,-1.6037,0.959695,-1.99245,-1.30176,1.75834,-0.225279,-0.825917,-1.22889,0.974853,-0.550582,-0.848493,-2.65535,-1.6421,-0.985413,-1.90999,0.972861,-1.16639,-1.79754,1.27681,0.860203,0.00678485,-1.90257,-3.71669,1
2.66628,-1.94145,0.00630614,3.28726,-0.19378,-0.0644767,1.82035,-4.3191,3.47348,-1.82856,-0.46694,2.42938,-0.632525,0.344864,3.19363,-1.6519,1.83666,-0.340281,-1.92607,0.27507,-0.413047,-3.2988,-0.357458,-1.68191,-4.33138,3.00775,-0.791171,1.50697,-1.32503,0.953564,0
0.161749,1.4295,-0.710698,-3.80933,-0.444018,1.20233,-1.38986,-1.2764,-1.87594,-0.100951,-0.665105,2.00811,-1.17676,-0.856707,0.472425,-0.604123,2.09118,0.373372,-1.18258,0.32697,-2.54827,-1.87657,0.106264,1.80239,0.906586,-0.0591301,-0.251266,-1.2608,1.61463,-0.195161,0
-0.104262,1.47583,-1.69969,3.97742,1.59592,-1.59539,1.5333,-0.217853,0.552047,-1.95839,-0.637478,0.41793,0.404294,-0.34787,-1.0786,-0.601295,0.218038,-1.83545,-0.98775,-2.12586,0.523643,-1.84082,-1.16862,-0.00211287,-1.40174,2.19799,0.0462987,2.79131,-0.017486,1.2571,1
-1.11513,-0.113344,0.853598,0.912827,-0.0860475,0.671335,0.901812,-3.16414,2.22835,-0.967294,-0.326993,1.8144,1.26913,0.208121,1.71728,-1.2463,1.56101,0.143417,-1.12849,0.649652,-0.623459,-2.17706,0.702694,-1.01775,-2.63826,1.69359,0.236808,0.444319,-0.547107,0.870672,1
1.86525,1.40055,0.332965,2.65519,-0.299318,-1.57222,-1.19856,-3.68705,0.877969,0.811404,-0.169055,2.48993,0.0683753,1.2662,0.919623,-0.968159,2.24298,-1.06451,-3.01772,2.18713,-1.19527,-2.66222,0.147243,0.459142,-4.0033,2.29708,0.385403,0.39961,-2.84956,-3.33501,0
-0.125189,1.01301,0.175347,2.9125,-1.28545,-0.623576,2.62571,-1.93857,1.44645,-3.60514,0.238166,1.93336,-0.573282,-1.30761,-1.06106,-1.06776,1.04142,-1.13509,-1.62795,-2.86077,-0.678984,-3.4902,0.668559,-0.667578,-1.73419,2.70879,-0.630616,2.35399,0.946307,2.31908,0
0.694513,-1.05216,-1.086,4.00922,-2.08602,-1.29062,0.753927,0.938836,0.878945,-0.0264975,-1.1287,-1.32865,0.109815,0.894359,-1.09283,-0.33669,-0.691514,1.64648,0.480016,-0.517574,2.05886,0.435553,0.710165,-0.326012,-1.28522,1.21179,0.630944,2.54683,-0.969641,1.13262,1
0.509183,1.07852,1.05138,1.013,-0.400055,-2.73615,-0.221064,4.99376,-4.19837,-0.817134,0.718589,-1.82934,-1.9863,-1.50975,-0.354047,1.82487,-2.14072,-0.373576,0.267232,-3.7875,0.347554,1.1994,1.55954,2.24476,3.93239,-1.00372,0.158271,1.16811,1.58522,-1.03906,0
0.590025,-0.127468,-1.77915,0.567033,-0.00074808,-1.93613,-1.1545,3.2095,-3.27355,0.470722,-0.523404,-1.21683,-0.40766,-0.406012,1.38117,1.00021,-0.938588,-1.18924,-0.00943218,-1.52502,0.206479,0.878608,0.141289,2.17202,2.27287,-0.591761,0.585855,0.789038,0.563796,-1.3385,0
-0.728238,1.0782,-0.208239,-0.438471,-1.34524,0.426612,0.382414,-3.40669,1.27254,-1.03523,1.31756,2.62699,0.529844,-0.383998,1.05803,-0.707056,1.71213,-0.330541,-1.91996,0.547266,-1.87653,-2.55719,-0.905698,-0.575818,-1.93701,1.15719,0.54155,-0.823519,-0.413679,-0.872025,1
-0.162414,-0.381379,0.761461,1.81232,-0.168531,-1.70091,0.0706542,2.95835,-1.76219,-0.216436,1.371,-1.5771,-2.25987,-0.318471,-0.942156,0.787759,-1.38118,-0.301662,0.508627,-1.90163,1.05898,0.997788,1.35003,0.988301,1.56932,-0.194794,1.09003,1.45554,0.429497,-0.00598077,0
0.672204,-1.77691,1.14219,1.34575,-0.784533,-2.17845,-0.330796,4.40378,-2.78572,0.232415,-1.47256,-2.35931,-0.413756,-0.493829,-1.61174,1.61543,-2.30213,-0.284893,0.916862,-2.20327,1.22494,2.11621,-0.528997,1.30545,2.8634,-1.17313,-1.19608,0.899652,0.493028,-0.986658,0
1.55544,0.0375984,-0.157597,2.7512,0.350313,-2.02863,-1.21346,0.861455,-1.59078,0.801666,0.62783,-0.267291,-1.69358,0.772755,1.38199,-0.331495,0.538641,-1.91925,-0.939054,-0.0757297,0.479851,-0.579872,-0.351396,1.88774,-0.758084,1.29177,-0.440946,2.07537,-0.85666,-0.994629,0
0.640804,1.40562,0.718846,2.78054,-0.627967,-0.719285,0.993287,1.26195,0.112953,-0.890518,-0.00617965,-1.01733,-0.465899,0.0878045,-0.945768,-0.545571,-0.329245,-0.787556,0.551181,-1.5657,1.46651,-0.184368,-0.376194,0.238632,-0.260776,1.21045,-0.227939,2.70455,0.511131,2.4458,0
-0.248692,-0.478183,1.50429,-1.09531,0.135834,-3.21614,-1.61119,6.86377,-4.95117,1.65547,0.514164,-3.46291,1.26192,-1.07022,1.3671,4.25327,-4.62997,1.00465,1.31806,-2.05973,0.641372,4.93729,2.10722,1.44622,5.92813,-4.34588,0.0571151,-2.43933,-0.08994,-5.60063,0
1.7719,-1.76902,0.67492,4.22885,0.418957,-2.38844,0.101823,3.22594,-1.84629,-0.316533,-0.0622342,-1.9004,0.321922,0.257743,-0.453363,-0.128374,-0.777963,-0.692356,0.378778,-2.2847,1.96434,0.262852,-0.114378,1.77495,0.522754,1.32335,-2.28397,3.8577,0.355778,1.49747,0
0.487563,1.40173,0.714666,-1.71448,0.621046,1.58261,2.18838,-5.42782,3.91938,-2.30073,0.0900152,3.61368,-0.981773,-1.15438,-1.72213,-0.0629177,0.979183,1.22796,-1.92807,0.653757,-2.60516,-2.53195,-1.0095,-3.40577,-2.40864,0.304288,-1.88597,-3.21863,-0.780177,-1.50705,1
-0.0522147,-0.129388,0.714854,2.49645,0.352272,-0.763011,1.86307,-1.03919,0.632304,-2.74585,-0.196897,1.31372,0.193592,-1.02361,-0.548411,-0.816605,0.784932,1.34688,-1.26369,-2.4674,-0.430123,-2.68658,-0.942518,-0.100295,-1.10923,2.17668,0.054261,2.18503,0.868657,1.84913,0
0.424466,-0.629474,-0.385078,3.779,0.824615,-1.53409,0.528758,0.350171,-1.5616,-2.11278,0.804034,0.786071,-0.516168,-0.465187,0.00771534,-1.88176,1.95843,0.250647,-1.40594,-2.86578,0.0976481,-3.43053,-0.918247,2.55011,-0.999528,3.51429,1.75709,4.90568,1.62893,3.41051,1
0.170383,0.800972,-0.810094,1.89341,0.909891,-0.613147,1.91061,2.01122,0.0126426,-1.91356,0.227302,-1.19176,0.368003,-0.940607,0.742523,0.289338,-1.36044,0.408069,0.909875,-2.87704,1.18656,0.278241,-0.288038,-0.427661,1.13178,0.306873,-1.75321,1.83109,1.30505,2.40718,0
-0.324811,1.1581,0.657849,0.796154,-1.54329,2.15064,2.91555,-4.58186,4.81314,-2.44894,0.200255,2.15942,-0.825853,-0.188341,-0.608062,-1.70239,1.42102,-1.04984,-0.491885,0.261199,-0.336568,-2.54546,0.972622,-3.13489,-3.4421,1.95338,1.74632,0.308081,-0.0718621,3.17134,1
-0.38571,0.507031,-1.65183,2.19829,-0.581081,-2.43821,-3.22233,1.87023,-2.89138,3.14696,-0.828588,-1.17298,-0.25098,1.86535,0.562862,0.00842854,0.422197,-0.867782,-0.622109,1.69738,0.872056,0.870229,0.639751,2.99679,-0.394205,0.44999,0.495053,1.52032,-1.85298,-2.8196,0
0.374412,-0.974327,1.16814,4.95404,-0.150866,-3.06487,2.72681,-1.45268,-0.223559,-4.85971,0.87735,2.82973,0.981218,-2.24806,-0.208889,-0.461965,0.99986,-0.247512,-3.48999,-4.91181,-1.63594,-5.00471,-0.475349,0.475927,-1.51335,3.60657,-1.22401,3.19931,0.845595,0.227086,1
0.012958,-0.743409,0.944444,0.575138,-1.43834,0.598927,-0.471284,-1.21701,-0.599357,-0.547834,1.25121,1.17823,-0.821111,0.24762,1.14135,-2.2024,2.67981,2.05796,-0.818078,-0.171153,-0.438159,-2.70574,-0.484849,1.91446,-1.33362,2.42193,0.436178,2.69388,1.27974,3.15423,1
0.620221,-0.528867,0.0259372,1.21435,0.252595,-2.04396,0.439273,2.67612,-2.97913,-1.88527,0.552578,-0.222007,0.414144,-1.67295,-0.388076,0.709422,-0.640065,-1.36367,-0.685256,-3.71685,-0.46147,-0.876921,-0.888333,1.90273,2.30589,0.400001,0.557599,1.67534,1.81148,0.14679,0
-0.868333,0.559713,0.764474,3.56531,0.5358,-1.94135,1.11875,5.54442,-2.19819,-1.04079,1.63795,-3.48234,0.567619,-0.50697,1.07323,0.570202,-2.38014,-0.805098,2.05195,-3.93088,2.90663,1.81668,0.818484,1.31991,2.68796,0.170793,-2.74242,3.96021,1.78772,3.29493,0
0.428774,-0.397481,0.974312,4.698,1.48231,-2.3554,1.99833,-0.193974,2.18133,-1.11972,1.42552,-0.378109,-0.6016,0.102225,-0.371265,1.05882,-1.9028,-1.44291,-0.611792,-1.07877,1.21892,0.335143,0.891941,-2.26455,-1.71031,0.630498,1.16581,0.613097,-2.29777,-2.04247,1
-0.277251,-0.818598,0.797673,1.26163,0.596535,-1.28464,-0.54521,2.62379,-2.40854,-0.0641791,0.819153,-1.1326,1.15201,-0.210244,-1.31679,0.025498,-0.270336,0.894995,0.252982,-1.67218,0.67365,0.155631,-0.274648,2.01072,1.42036,0.397547,0.471714,2.0761,1.03237,0.917288,0
0.823797,0.914549,-0.125429,1.34632,1.11434,-1.55373,0.366865,0.542072,-1.0684,-1.14086,-0.986982,0.478726,-0.0639361,-0.823649,1.25533,0.458204,-0.212694,0.356869,-1.06871,-1.7504,-0.555287,-0.955901,-0.834743,0.631861,0.393021,0.541818,-2.16884,0.650718,0.209649,-1.00364,0
-1.52122,0.452231,-0.634504,0.0391754,-0.378332,-2.5234,0.219806,5.75058,-4.13119,-0.996445,-1.11262,-2.3442,-1.67842,-1.99586,2.33229,2.68936,-3.25352,-0.679935,0.891083,-4.19522,0.392845,2.27366,-0.90631,1.50285,5.08521,-2.18036,1.52067,0.0165391,1.81523,-1.5109,0
0.192174,0.255054,0.526362,-2.36158,-0.349983,1.03991,-2.89815,-3.30868,1.20603,3.82537,-0.525598,1.19213,-0.887813,2.23154,1.50186,-0.19127,1.43815,0.622582,-0.842504,5.61288,-0.986494,0.725655,-1.65856,-0.416419,-2.4682,-0.914654,0.743405,-3.34395,-3.23403,-4.36206,1
-0.671423,1.14502,-0.202764,2.33432,-0.184377,-1.06589,1.48016,1.24723,-1.1511,-2.66131,0.500939,0.145533,-0.0763643,-1.29996,-1.78991,-0.652402,0.314497,0.652417,-0.475329,-3.60532,0.12885,-1.98248,1.01204,1.18796,0.607759,1.84046,0.347796,3.18185,2.06198,2.97439,0
-0.58311,1.14286,0.255986,2.30686,0.270719,0.0655443,-0.234851,1.01218,0.657934,1.21082,1.02279,-1.77715,0.0267438,1.56109,0.119045,-0.973962,-0.0382513,0.0751609,1.36485,0.864065,2.32147,1.04048,-1.46648,0.227243,-1.06743,0.837809,0.863931,2.39678,-0.539989,2.37929,0
0.219963,1.24973,2.00638,1.74243,-2.74339,-1.32179,1.6553,4.94043,-1.80156,-1.68776,1.19055,-2.8302,-0.320727,-1.34139,2.4974,1.23061,-2.77853,-0.304684,1.93373,-4.1587,1.93152,1.87281,0.875163,0.396146,3.40854,-0.786641,-0.0177265,2.11451,2.12122,2.44861,0
0.998849,0.882406,2.23394,2.85731,0.1999,-1.44654,1.40625,2.63761,-0.781758,-1.56087,-0.516097,-1.45996,0.177073,-0.693227,1.28982,0.293468,-1.32425,-1.83406,0.661806,-3.00814,1.42397,0.258023,1.19068,0.35536,1.10553,0.633504,-2.21729,2.57095,1.04717,1.96123,0
-2.05913,-0.227809,-0.534452,-0.474256,-0.085652,-0.503365,-3.09715,-1.36866,-3.05142,1.25752,-2.467,2.05176,0.659506,0.700548,-1.88832,-1.93272,3.74539,0.658738,-2.33751,1.26696,-1.86147,-3.1435,0.236282,4.10256,-1.17944,2.20545,0.631327,1.72675,0.40162,-0.370408,0
1.81243,0.0248234,-1.49963,2.94172,0.403123,-1.04277,1.37707,-1.1253,1.18916,-1.57325,1.15654,0.825472,0.545007,-0.221953,-0.600233,-0.448426,0.29149,0.773387,-1.06401,-1.17496,0.105281,-1.64759,1.55286,-0.625472,-1.69001,1.70496,0.813847,1.54584,-0.481435,0.411641,1
0.903836,-1.2007,0.214741,1.00205,1.61015,0.832721,0.231791,0.176736,0.814282,0.279265,0.0691842,-0.86185,1.24808,0.833377,-0.150642,-1.18382,0.488747,-0.935555,1.05648,0.380865,1.38992,0.126569,-1.5857,0.057494,-0.819428,0.889069,-3.8941,1.87706,0.352501,3.02575,0
-1.92569,-1.6207,0.634617,3.21689,1.08915,-2.79016,1.17092,5.84154,-3.76535,-2.24114,0.197998,-2.53648,-2.17536,-1.70229,-0.165246,0.93352,-2.12675,1.29395,0.926303,-5.60442,1.59758,0.562986,-0.0469241,2.31813,3.69213,0.379133,-0.599246,3.94015,2.72877,2.49495,0
0.220237,-1.72456,-2.5761,4.51621,-0.216002,0.303327,4.23958,-3.73379,4.13249,-4.65332,-1.59164,2.31859,0.819665,-0.943826,-1.01456,-2.23627,1.60962,-0.644143,-1.39333,-2.75906,0.0886434,-4.45419,-0.789006,-2.22036,-3.82907,4.10465,1.40971,3.6079,0.772742,4.90757,0
1.17162,0.326421,1.65637,2.14801,-1.1238,-1.95623,1.64804,4.00478,-3.51149,-3.59808,0.165354,-0.74528,-0.0956921,-2.49116,0.485553,0.103508,-0.640507,0.351687,-0.0892336,-6.12057,0.140383,-1.59965,-1.12633,2.4849,3.18086,1.30434,1.43397,3.92859,3.7746,3.54721,0
0.110904,1.28349,1.3998,2.71131,-1.35758,-3.72929,0.158567,8.97968,-5.68698,-0.84565,0.815859,-4.56579,0.416595,-1.59256,-0.262717,2.4229,-4.01249,0.856563,2.08645,-5.78974,2.47955,3.19805,-1.61388,3.00998,6.03606,-1.50582,-0.944916,3.22185,2.59078,0.844339,0
1.14999,0.140911,0.616209,-1.01619,-2.28637,3.20665,2.11224,-6.01611,5.94234,-0.926801,2.62898,2.45875,-0.557613,0.595701,0.331488,-1.50218,1.54213,0.914249,-0.318758,2.74397,-0.671278,-1.64183,0.056548,-4.11301,-4.14069,0.920453,-0.550329,-1.90031,-1.32375,1.50872,1
-2.31817,-0.2063,-1.6013,0.696163,-0.95897,-1.33341,-3.28638,0.168937,-3.54957,1.82476,-0.967313,0.826064,-1.43402,1.06268,-0.237436,-1.47664,2.80897,-0.208907,-1.75439,1.04314,-0.837273,-1.99104,-0.482177,4.31508,-0.714426,1.89978,0.439943,2.32411,0.00368971,-0.672696,0
-0.298987,-0.445951,0.248024,5.04857,0.582348,-0.561557,3.4645,2.21092,1.56216,-2.96775,-0.886006,-2.04006,-0.447029,-0.47236,0.0331863,-0.925591,-1.27716,0.412351,1.71345,-3.89871,3.03881,-0.21573,-0.38033,-0.980508,-0.248819,2.06677,0.601321,4.9138,1.63944,6.14156,0
-1.5592,2.52046,-1.9842,2.13737,1.27171,-1.80146,0.682127,2.9302,-1.57077,-0.965395,-0.777239,-1.41438,1.27366,-0.719305,-0.366293,0.826005,-1.51349,2.41603,0.402607,-2.64683,0.980384,0.649477,0.795708,0.73645,1.64008,0.00287153,-0.238077,1.67731,0.739031,0.378363,0
-0.59476,-1.41303,-0.880875,1.1295,-0.97178,-1.20839,-1.80412,2.93668,-3.10432,1.30008,-1.07574,-1.5544,0.611017,0.644327,0.0427543,-0.410364,0.28921,-1.54851,0.462207,-0.507092,1.02924,0.516061,-0.198762,3.01031,1.20585,0.4949,0.351076,2.51084,0.726001,0.936018,1
-0.281374,0.118421,-0.179548,5.15689,0.97452,-3.65265,-0.0304971,-1.43318,-0.680077,-1.16236,-0.142892,1.95664,1.16368,-0.00198776,-0.326608,-0.310742,1.17377,-0.86689,-3.41243,-1.26469,-0.881667,-3.21426,-0.0727846,1.25865,-2.65868,2.94558,0.502755,2.35556,-1.79933,-2.91591,0
1.10651,0.674164,0.525175,-1.71329,-0.227318,1.21833,2.57087,0.432226,0.614002,-3.0336,0.544291,0.292638,-0.502391,-2.20859,-2.54632,0.48798,-0.954971,-1.47108,0.714507,-2.99919,-0.637204,-0.429135,1.77941,-1.39466,1.99456,-0.660515,-0.704152,-0.596961,2.54389,2.53775,0
0.844947,1.03276,-0.179843,1.45938,0.366696,-0.0196935,-1.94153,2.31781,-0.634994,3.23982,-0.22166,-2.87061,1.70772,2.43228,-0.498534,-0.685029,-0.271295,0.321969,2.03077,2.23659,2.82869,2.57448,0.187916,1.26582,-0.312799,-0.0965629,1.58746,1.98334,-1.00938,1.37428,0
0.342103,-0.624101,0.62086,1.18748,0.0876869,-1.82999,-0.622395,2.99014,-2.33464,0.367269,0.250944,-1.45762,0.15648,-0.211668,-0.779558,1.001,-1.27822,-0.69146,0.28446,-1.39896,0.698891,1.16921,-0.225156,1.39082,1.79399,-0.545067,0.417718,0.86506,0.189695,-1.04487,0
0.478706,-0.00204135,-0.688961,4.78338,1.55591,-1.86626,2.15934,4.04523,-1.44172,-2.69667,-0.423343,-2.19321,-0.377386,-0.957161,1.21049,-0.498233,-1.15723,0.520761,1.10721,-4.95737,2.41169,-0.424763,-1.63777,1.31137,1.39901,1.9333,0.483464,5.42963,2.40606,5.0305,0
-0.365845,0.79914,-0.388701,0.855376,2.67361,-0.750445,-2.48803,-1.55134,-0.531649,2.46846,1.52472,0.782199,1.49378,1.8043,0.255268,-0.844335,1.78283,0.146218,-1.3565,2.94621,-0.318154,-0.689277,-1.07007,1.48771,-2.25344,1.00772,0.463157,0.259247,-2.10844,-2.38529,1
-0.047406,2.02001,0.0426915,4.63253,0.749475,-0.379628,3.26039,1.80651,1.02933,-3.32786,-0.169035,-1.38534,2.47134,-0.73017,0.401345,-1.41161,-0.425972,1.17888,1.23621,-4.17129,2.42998,-1.21948,0.617084,-0.262176,-0.274249,2.60051,-1.69556,5.30604,2.26963,6.70902,0
0.788853,-0.705329,-1.88317,3.33858,0.375551,-2.14026,1.02349,5.37386,-2.33576,-1.05917,0.882155,-3.20779,1.4597,-0.659738,0.0314341,0.82872,-2.43673,0.176709,1.73664,-3.91268,2.53827,1.74039,-0.53976,1.2881,2.77042,-0.00919678,-0.0483971,3.47053,1.61451,2.47356,0
-1.10614,-0.465855,-0.435848,2.04842,-0.32097,-0.272442,-0.518509,-0.494691,0.642224,0.972954,-1.39593,-0.337509,-0.262201,1.32962,1.46677,-0.992562,0.754306,-1.25589,-0.000133616,1.19156,1.05654,-0.20967,-1.34379,0.344356,-1.81459,1.23099,0.452788,1.6529,-1.03023,0.739425,0
0.425198,-1.62314,-0.589252,4.08647,-1.45872,-1.66599,-0.0499881,-0.315379,0.517246,0.282137,0.956416,-0.174846,0.60406,1.11859,1.32909,-0.737754,0.45405,-1.20503,-0.753295,0.192415,1.14294,-0.778043,-1.08716,0.395244,-2.24941,1.92002,-0.539493,2.48353,-1.51036,-0.0646386,0
-0.277114,1.67803,0.156504,1.68403,0.550406,-0.88334,-0.524401,1.62803,-0.893729,0.709939,0.851123,-1.25521,0.495044,0.638831,-0.446885,-0.138648,-0.317743,0.336378,0.513108,-0.209799,1.22145,0.684099,-0.785532,0.967259,0.150975,0.369155,-0.86915,1.64655,-0.16351,0.571556,0
-0.869765,1.57272,1.65428,0.887765,0.929724,1.80076,0.237199,-0.625188,2.34113,1.14426,0.189186,-1.23795,-0.13611,1.73342,-0.562802,-1.58477,0.543256,1.00379,1.78929,1.93065,2.13204,0.847992,-1.41358,-0.916551,-1.84035,0.758583,0.439317,1.58117,-0.397183,3.63102,0
-1.12163,0.798658,0.949609,1.57075,-0.306526,-0.102961,-0.027237,-0.370337,2.57421,2.06364,-1.79838,-1.46246,-0.899048,1.81673,-0.621993,0.642668,-1.50845,-0.989894,1.10182,2.63667,1.90541,2.57904,2.96332,-2.26473,-1.68722,-0.922531,-1.30438,-1.07195,-2.93464,-1.82926,1
-0.581733,0.104519,0.673244,3.20257,-0.337022,-1.50354,-0.25887,-1.87598,0.614946,-0.00544103,0.353251,1.24949,1.44694,0.80833,-1.07298,-0.863638,1.31998,0.80535,-1.85412,0.576655,-0.162942,-1.96085,-1.10164,0.414494,-2.79674,2.15435,-0.26011,1.57019,-1.6595,-1.16106,0
-0.493032,-0.203785,0.0395133,2.18773,-1.41632,-1.5976,-2.75073,0.224959,-2.26373,2.13585,-0.329391,0.0720655,-0.386882,1.673,-0.235207,-1.29527,2.0135,2.11666,-1.23003,1.48023,0.267701,-1.10268,-0.0533887,3.21955,-1.51298,1.8777,1.02078,2.55138,-1.03839,-0.770143,1
0.385976,-0.192221,0.231851,1.7433,2.25067,-0.42095,-1.38443,4.06389,-1.7059,2.31245,0.280169,-3.58019,0.219506,1.66206,-1.41335,-0.398148,-0.932663,0.216273,2.51091,0.370859,3.15292,2.75738,-0.61562,1.81266,1.14975,-0.200916,-0.23192,2.89933,0.250606,2.57453,0
0.362864,1.02405,0.528748,-4.22407,-0.721941,3.80928,1.29327,-1.1867,1.1128,-1.62229,0.305205,0.744938,1.12371,-1.12614,-0.439742,-1.34174,1.22693,-0.993358,1.37405,-0.519116,-0.795784,-0.928247,-0.186959,-0.692128,1.03981,-0.232769,1.02871,-0.505005,3.20374,5.14019,0
0.891456,0.28257,0.317657,-3.71118,-0.247599,1.0713,0.188904,-1.24896,1.35104,0.509921,-0.937992,0.626872,0.171136,-0.618991,-0.767214,1.93753,-1.49048,2.18189,0.135112,1.49786,-1.38781,1.73467,-0.343074,-2.49222,0.967766,-2.89439,0.852722,-4.99182,-1.06757,-3.84989,0
0.703094,1.42805,0.3173,4.1905,1.1375,-2.43719,1.20709,-0.398112,0.308076,-1.68729,-1.56618,0.742407,2.35669,-0.388019,0.501098,0.0651469,-0.11893,0.245007,-1.66959,-1.89537,0.0631529,-1.72916,1.48811,-0.0980536,-1.4765,1.85873,0.784738,1.92149,-0.884998,-0.955466,1
-0.594574,0.0166392,1.17789,-1.74698,-0.299732,-0.326871,0.83282,0.651897,-0.849747,-1.48857,-0.257089,0.542244,1.13484,-1.78332,-2.3381,1.47383,-1.15217,0.238219,-0.393819,-1.87806,-1.36806,0.0686865,0.440351,-0.484584,2.1053,-1.34947,-2.25978,-1.92141,0.970974,-1.59544,0
0.0463818,-1.63479,-1.01413,3.05297,-1.30578,-1.17991,-0.426162,5.62418,-1.25515,2.04236,1.05517,-4.95232,0.401051,1.52354,0.600205,0.616324,-2.80444,0.497404,3.4033,-0.553235,4.33689,4.31682,-1.07499,0.758436,1.86694,-0.961422,0.679454,2.919,-0.141925,2.26113,0
-1.96301,0.09746,-2.43301,1.27382,0.653147,0.68688,1.61811,-0.904363,2.42835,-0.808594,-0.700424,-0.229956,-0.0966908,0.22044,0.653442,-0.411802,-0.37506,0.742786,0.658068,-0.0501758,0.982136,0.069131,-0.192819,-1.84406,-1.24848,0.502185,0.542799,0.53849,-0.314322,1.75613,0
-1.53801,-0.175862,0.703738,1.4889,-2.143,-1.44332,-3.04988,-2.06395,-2.19465,1.59932,-0.0609364,2.16306,0.146042,1.34471,-0.675209,-1.88594,3.63602,1.07707,-2.90844,1.87991,-1.45766,-3.23466,-0.0506576,3.58961,-2.62846,2.77819,-0.245739,2.03051,-1.10379,-1.66354,1
1.76309,0.00607146,-0.594624,-2.35834,-0.899743,0.992326,0.89877,-0.702684,1.56405,-0.181659,0.506914,0.14552,-1.17077,-0.63781,0.74781,1.41556,-1.48632,0.221998,0.539029,0.546681,-0.592302,1.44092,-0.347369,-2.39481,0.791841,-2.09314,-0.711348,-3.34346,-0.4908,-1.8649,0
-0.305973,0.814557,-0.923111,1.40513,0.584239,0.041816,-1.24571,1.82327,-0.451839,2.15046,-0.587838,-2.2014,-0.69331,1.77628,-0.555396,-0.764001,-0.0668317,-0.714309,1.60255,1.35271,2.27848,1.69157,0.20516,1.05852,-0.293806,0.248361,-0.524988,2.04297,-0.460029,1.79216,0
0.363484,0.134608,-1.90882,0.248337,-1.29145,0.911602,2.64924,-0.464726,1.90792,-2.52542,-0.57647,0.210423,0.187528,-1.21235,-0.661888,-0.0568216,-0.675301,0.0805542,0.578027,-2.01055,0.18396,-0.555412,-0.253781,-1.9208,0.154453,0.239382,-1.07321,0.275967,1.25405,2.58862,0
